10000
3391
28.10.23.13 09.12.04.38
11.02.13.54 20.09.14.24
16.09.11.28 20.11.00.05
19.03.17.17 18.06.01.30
11.10.10.52 22.11.14.47
24.08.19.01 29.12.00.26
10.01.00.52 09.08.10.01
26.04.10.38 26.07.15.52
30.01.23.09 04.02.06.13
14.09.10.03 05.10.05.08
23.07.03.40 20.09.05.26
17.08.19.27 29.10.10.22
04.11.10.58 25.12.10.36
14.08.01.24 10.11.22.46
05.10.17.27 20.12.19.24
17.08.16.09 18.10.10.31
30.11.20.19 11.12.19.06
07.11.00.07 11.12.16.50
24.10.18.08 22.12.04.27
20.09.00.45 25.11.05.14
25.10.22.24 22.11.02.50
14.11.12.22 22.12.05.51
12.03.04.39 03.04.19.58
11.09.13.56 21.09.13.59
05.06.08.04 16.10.15.47
07.11.11.17 08.11.14.45
03.02.02.54 09.09.21.56
09.08.05.03 02.12.11.58
15.05.09.44 30.11.14.38
12.02.12.52 21.10.12.16
28.02.18.30 27.04.07.08
29.05.02.18 01.06.12.29
27.06.03.29 21.12.04.57
12.01.14.44 21.01.22.44
17.02.11.18 22.05.08.12
13.10.18.13 04.12.14.16
19.07.02.08 03.12.11.49
18.09.14.55 09.11.19.16
19.05.01.23 11.08.00.48
02.07.23.40 29.10.10.58
01.07.15.47 30.09.01.56
02.12.13.33 20.12.01.38
12.10.13.54 12.10.19.22
16.05.13.22 20.05.20.37
12.03.09.30 28.12.04.46
12.10.10.58 13.11.11.12
08.05.14.51 29.12.20.27
24.07.05.30 23.10.22.11
20.03.14.40 26.04.01.30
23.09.06.10 25.09.17.53
03.11.03.40 19.12.10.36
09.04.06.03 27.07.10.03
20.04.15.13 15.11.09.35
24.07.23.09 22.08.11.39
18.02.20.24 26.05.20.49
30.10.23.37 03.12.01.57
16.05.16.58 26.05.20.33
09.03.19.22 05.09.20.03
29.10.03.34 05.11.18.45
01.12.22.35 26.12.01.10
26.01.15.13 10.10.21.07
02.04.20.05 10.09.04.36
23.01.00.27 23.07.22.17
11.07.19.45 29.11.01.39
03.11.14.43 19.12.01.49
03.07.01.36 07.11.12.37
25.02.11.25 05.11.20.28
04.09.01.51 20.09.02.57
06.03.23.13 01.04.10.00
22.04.02.09 12.06.10.31
23.08.19.47 22.11.14.26
25.12.00.43 29.12.01.52
30.11.10.43 09.12.10.03
20.04.00.40 30.05.12.42
04.10.08.33 12.12.14.50
23.09.02.52 17.12.23.52
05.05.23.04 05.08.16.45
20.04.17.56 03.11.21.03
25.10.01.09 11.11.10.07
18.04.01.11 15.10.23.12
03.08.01.08 02.10.15.10
05.01.21.36 25.08.17.54
25.03.07.51 29.10.21.59
15.09.06.34 17.10.12.07
12.07.00.39 09.10.11.14
23.01.19.51 25.07.10.08
28.05.09.22 23.12.20.06
25.11.01.50 11.12.05.32
30.11.07.18 19.12.19.25
08.07.11.05 24.07.21.31
26.02.14.48 19.12.11.27
02.07.01.14 05.11.20.23
07.03.17.41 11.09.14.53
29.01.18.00 11.04.16.58
22.06.09.11 02.09.04.01
18.06.14.12 04.11.03.12
12.09.09.34 13.10.13.44
30.04.04.51 12.08.21.53
02.10.10.08 27.12.06.00
27.04.14.52 20.12.20.12
27.04.19.56 07.10.11.23
10.03.23.18 04.05.03.39
27.06.18.06 07.08.07.43
02.05.23.10 16.06.03.36
02.05.20.27 17.05.18.10
18.12.03.51 23.12.02.25
13.05.13.44 13.12.01.07
24.07.11.28 16.09.22.06
08.05.02.27 05.09.17.55
02.07.14.44 28.11.12.25
04.01.00.13 25.02.01.56
02.03.14.51 13.10.16.55
07.02.07.05 17.06.22.05
15.04.11.41 22.12.12.27
25.12.02.39 29.12.03.27
30.11.04.21 16.12.11.01
14.05.12.14 19.07.09.27
13.11.14.58 09.12.01.54
12.01.12.17 12.08.20.54
06.03.12.05 27.12.13.10
01.06.16.40 24.09.00.57
30.05.13.51 29.11.17.00
01.10.17.22 28.12.23.44
27.07.16.45 12.10.05.50
18.10.05.24 12.11.06.26
20.07.12.04 21.08.05.29
03.04.20.02 03.11.21.38
08.03.08.31 14.06.09.56
27.01.23.55 16.03.12.42
07.04.23.55 04.10.03.23
08.07.20.46 13.10.01.23
29.01.06.18 13.08.14.31
25.09.01.29 28.11.19.07
04.02.20.32 23.11.21.58
01.05.10.04 24.09.03.29
29.03.03.36 27.05.06.17
18.11.21.08 21.11.13.02
02.10.15.44 13.11.10.11
29.10.10.14 24.12.13.05
08.06.18.35 25.08.17.23
12.01.09.28 22.08.07.51
17.11.23.17 28.11.23.52
11.07.17.20 22.12.12.12
25.07.17.31 04.10.13.47
23.09.20.21 20.10.17.20
19.12.13.52 25.12.02.59
29.08.00.51 04.10.17.20
17.10.13.20 03.12.17.42
16.08.03.42 07.12.15.04
11.09.16.22 25.11.22.33
19.11.07.43 09.12.09.08
04.01.19.43 20.12.02.40
26.12.00.23 29.12.10.16
09.04.02.01 20.04.03.00
04.02.09.51 25.06.15.50
04.10.05.18 19.11.10.32
10.02.07.17 13.11.10.46
23.01.20.20 17.07.03.00
21.03.14.47 06.11.01.49
08.09.18.49 26.12.13.14
14.12.02.44 30.12.20.22
29.11.22.26 22.12.18.28
17.08.15.10 17.11.09.36
01.09.14.20 04.12.15.59
26.07.11.19 09.11.15.18
18.11.23.31 27.12.02.05
03.12.04.12 08.12.22.31
29.08.04.03 27.10.06.58
12.03.16.18 28.07.11.12
14.05.20.44 12.07.05.28
20.11.19.57 12.12.00.14
07.06.05.20 05.11.05.27
21.09.12.58 03.11.07.47
08.12.14.06 29.12.07.02
26.10.07.21 20.11.18.41
21.08.21.46 24.08.08.28
18.03.19.19 19.09.14.17
27.08.15.00 16.10.08.02
06.12.06.02 16.12.11.43
28.10.05.54 04.12.08.58
20.01.09.15 19.09.10.04
19.11.03.10 07.12.09.04
14.01.17.58 21.08.14.46
04.09.15.52 08.11.17.59
10.03.08.23 24.07.06.04
20.04.07.45 17.10.18.29
19.03.00.06 22.07.19.21
16.01.21.44 10.05.14.37
11.11.20.38 09.12.12.08
22.06.19.11 03.09.23.29
29.04.15.07 24.12.00.55
04.01.23.16 27.10.15.26
10.04.19.53 15.06.23.11
05.04.09.04 20.07.05.46
15.05.10.22 12.08.05.19
04.01.12.34 04.03.20.14
23.08.23.22 04.09.14.57
15.04.09.33 23.12.18.05
01.05.17.16 20.08.11.22
25.06.00.29 07.10.17.23
25.05.19.10 07.12.15.24
30.11.11.52 15.12.14.33
24.05.11.55 19.09.07.13
24.02.11.52 14.03.10.04
03.11.08.13 03.11.17.19
10.04.06.27 08.10.01.44
16.04.21.53 13.06.06.38
03.11.22.54 28.12.15.04
12.06.09.24 18.11.08.52
26.03.22.33 10.07.19.58
27.03.00.29 20.05.14.45
19.01.05.46 11.07.19.43
26.05.02.14 10.06.21.58
26.11.16.21 27.12.16.36
28.01.16.51 24.07.15.12
19.11.11.16 07.12.11.54
11.05.16.42 21.11.19.53
29.02.22.40 22.04.09.47
19.07.22.01 23.09.13.56
28.07.02.38 17.09.00.10
22.12.16.58 24.12.12.33
23.05.16.48 12.06.21.04
20.01.01.03 09.05.14.18
16.04.02.00 25.05.23.36
14.02.06.12 19.02.20.53
23.03.21.25 23.05.11.14
11.02.07.22 11.10.02.50
15.03.10.05 12.05.05.30
03.06.21.57 01.08.03.36
30.02.02.06 02.12.12.08
14.12.19.02 24.12.16.07
05.10.05.18 20.11.04.03
06.08.13.23 21.09.05.47
07.07.13.50 08.12.20.10
30.08.14.14 21.10.17.59
18.12.08.38 26.12.18.18
25.03.23.41 24.04.02.13
19.12.15.32 20.12.03.40
30.04.10.56 16.07.14.27
17.12.03.15 17.12.12.15
23.10.09.46 15.12.16.09
27.04.03.27 21.09.12.07
09.05.17.50 17.11.06.14
01.01.22.14 08.05.18.40
30.09.02.52 30.11.21.12
14.01.07.35 15.12.22.31
16.04.07.09 13.07.00.55
02.07.17.09 09.12.16.37
29.01.18.36 18.09.01.02
18.02.10.11 06.03.03.36
12.10.04.10 28.12.16.10
12.12.02.43 24.12.11.54
15.02.08.30 12.08.14.39
26.09.22.11 26.12.06.52
01.10.01.30 18.11.22.08
15.06.09.35 08.08.13.24
29.11.17.08 16.12.20.19
24.09.17.19 17.11.09.57
29.12.15.46 30.12.01.34
07.11.18.23 03.12.12.42
03.03.05.15 12.07.09.21
18.02.21.41 26.09.22.31
12.09.01.24 18.09.23.29
13.09.17.27 16.11.14.56
26.11.08.28 08.12.08.20
23.04.13.29 07.07.08.24
14.08.15.38 17.12.03.12
14.12.05.55 16.12.20.25
17.11.06.44 30.12.14.57
21.08.05.01 21.08.08.41
02.12.13.11 12.12.07.27
07.09.09.48 16.12.05.41
23.01.09.57 12.10.04.46
19.11.21.49 27.11.09.59
20.02.10.34 11.05.08.51
06.01.17.57 23.03.06.50
23.06.02.21 26.07.08.43
25.11.02.34 16.12.10.57
02.08.17.14 10.11.10.42
16.12.04.20 20.12.12.09
25.12.20.06 28.12.10.15
17.08.07.58 15.10.04.19
25.03.20.30 20.08.02.12
08.11.02.11 21.11.18.08
14.01.01.30 10.11.21.29
09.05.08.38 10.08.22.37
21.02.12.17 12.12.20.53
17.12.11.40 28.12.03.51
08.02.23.07 03.12.00.03
20.06.11.53 03.08.02.45
22.04.19.31 27.09.14.28
05.04.14.10 06.04.14.32
27.11.14.53 17.12.07.42
05.09.02.00 29.10.09.35
15.05.03.38 19.10.02.13
04.05.20.24 22.09.02.23
07.11.22.08 16.11.00.03
13.11.17.34 20.11.17.43
27.07.05.20 16.10.07.21
10.09.11.53 29.12.21.11
13.01.15.45 14.09.14.33
20.12.22.29 23.12.21.12
23.12.21.03 29.12.11.14
03.08.07.22 07.11.04.55
02.08.14.50 06.08.18.17
11.08.08.15 21.08.12.19
21.04.20.46 11.11.17.30
26.07.09.36 05.11.16.45
26.06.23.36 03.08.14.22
22.05.18.03 17.07.23.01
07.02.06.51 26.03.12.12
18.10.16.43 04.11.04.07
19.04.15.05 09.10.14.23
10.04.08.59 15.08.19.02
15.01.12.18 14.06.02.23
09.08.12.32 24.11.15.35
17.07.19.22 20.08.20.56
14.04.23.32 08.05.07.05
01.09.19.01 27.10.01.26
30.02.08.43 04.11.16.55
19.04.13.29 12.10.22.27
02.06.04.06 03.11.00.23
01.12.03.26 06.12.17.12
20.10.19.34 12.11.23.15
27.03.03.50 29.06.08.14
22.12.19.43 23.12.08.45
20.08.09.04 23.10.15.10
07.05.02.24 03.12.05.57
29.08.16.37 05.10.19.00
25.02.17.29 24.03.16.23
23.05.21.42 22.08.22.45
10.12.09.25 22.12.19.52
12.05.08.53 02.07.03.44
17.09.22.13 03.10.12.50
08.02.12.29 30.02.04.19
05.05.02.47 25.09.03.44
02.02.14.41 09.02.10.01
23.09.11.33 08.12.03.46
18.02.17.08 21.06.03.38
28.12.03.36 28.12.16.49
17.08.06.13 18.10.23.10
23.09.10.08 05.11.06.05
07.04.12.14 23.08.01.11
21.02.19.03 18.10.09.11
27.09.09.08 24.12.19.52
02.01.02.13 11.08.23.19
02.12.08.37 28.12.21.03
23.03.20.57 02.07.02.12
16.10.06.08 19.12.23.55
13.05.11.12 06.10.20.48
16.01.02.16 10.05.16.11
26.06.22.52 07.12.05.13
30.07.16.54 14.12.18.48
10.02.12.12 08.10.13.20
29.03.06.13 25.05.17.55
05.04.10.53 17.12.13.00
16.03.06.33 10.10.17.11
13.03.06.05 04.09.12.14
19.10.14.21 28.11.14.30
26.02.06.04 24.03.14.34
24.03.15.12 27.08.07.40
11.04.23.13 30.12.18.55
30.07.15.01 21.12.14.30
21.02.00.14 14.08.05.47
15.07.13.51 12.11.06.26
06.05.17.20 26.07.21.20
12.12.07.34 26.12.21.55
21.07.01.06 22.11.23.22
21.12.16.54 27.12.17.55
27.11.06.18 19.12.18.34
02.11.18.21 05.12.08.31
17.04.04.11 24.05.15.06
30.10.03.54 05.11.18.43
11.01.08.52 05.03.01.38
09.04.18.41 13.08.20.32
10.03.21.35 16.07.21.15
02.03.22.03 08.04.20.22
09.11.13.38 06.12.02.51
12.06.16.27 15.09.00.28
26.10.04.40 10.12.19.42
17.10.08.03 15.12.08.10
21.11.13.14 25.12.07.59
02.02.03.25 22.11.03.24
15.11.16.26 21.12.18.55
28.06.02.45 05.07.18.53
06.06.02.02 04.12.02.20
11.01.00.43 24.12.15.23
04.11.13.46 03.12.03.20
08.04.05.08 06.11.06.01
18.05.16.55 01.12.12.15
13.12.07.51 17.12.21.40
23.11.18.14 23.12.09.24
14.06.10.24 26.09.01.40
11.04.13.16 15.04.19.19
23.03.03.11 27.08.19.58
15.09.13.40 20.12.13.49
27.05.22.23 28.09.01.08
21.05.01.40 20.10.23.34
15.08.06.25 20.08.14.07
25.03.18.21 22.08.04.52
16.03.17.02 11.04.19.37
13.08.06.16 01.12.19.19
03.12.16.56 25.12.01.15
28.11.15.03 16.12.19.41
20.05.22.57 16.09.02.25
08.06.19.04 17.07.01.19
25.02.17.10 26.06.05.05
14.06.08.07 09.08.14.53
22.09.06.02 03.10.10.48
01.03.18.18 29.08.16.00
03.04.03.19 04.09.22.51
26.05.20.11 09.09.15.01
14.01.13.22 28.01.12.42
21.10.12.19 23.11.18.29
03.04.19.23 22.06.19.23
08.01.16.11 06.04.11.43
10.03.19.35 18.06.07.32
01.07.11.38 13.11.18.28
11.08.20.10 05.10.11.54
08.06.20.44 20.08.16.18
06.11.13.51 08.11.10.07
26.03.22.54 18.10.21.52
22.03.23.19 25.04.03.28
06.01.04.58 22.02.23.08
28.03.22.08 02.04.06.29
13.09.09.33 24.11.13.37
20.11.19.29 26.12.09.02
07.02.05.14 30.02.10.35
11.01.21.38 21.01.16.33
14.01.03.28 06.08.00.59
24.06.09.48 28.09.12.47
10.08.07.19 28.10.21.07
24.10.05.02 16.11.08.16
16.06.03.22 21.12.12.23
15.11.19.14 28.12.19.12
10.09.00.30 24.09.13.10
04.05.05.46 25.06.17.28
27.10.04.09 09.11.17.54
23.02.21.55 05.07.11.34
04.04.04.17 09.06.23.08
16.04.14.48 13.10.20.50
03.04.09.07 19.12.02.33
21.07.10.09 09.08.00.05
29.01.11.01 23.09.23.37
04.02.06.28 08.11.14.21
06.08.15.50 18.12.18.15
15.09.21.43 20.10.13.24
13.01.17.54 25.09.10.03
24.06.16.52 29.11.07.33
14.07.11.16 10.08.07.52
03.06.09.09 28.08.06.57
13.11.16.19 14.11.06.11
13.03.00.23 02.08.16.02
03.03.04.27 17.08.21.37
19.03.18.27 14.09.23.15
13.12.20.09 21.12.08.16
25.08.00.01 23.11.15.22
28.01.11.02 28.08.01.17
03.01.22.51 08.03.23.48
28.07.19.07 28.10.06.06
09.06.01.25 09.11.23.53
25.12.15.29 27.12.18.49
01.03.04.59 02.11.13.07
10.02.04.36 12.02.19.43
10.02.20.41 15.11.05.15
08.03.10.49 26.11.02.30
07.05.15.14 06.06.09.35
02.03.21.23 25.11.22.53
18.10.05.57 19.10.06.12
16.03.19.50 15.09.14.07
23.12.17.48 26.12.02.43
05.08.15.21 02.12.04.50
04.01.17.33 29.05.14.11
06.04.06.09 24.12.02.17
18.05.16.10 02.11.07.12
10.03.07.22 03.06.21.41
07.05.16.24 14.09.05.34
09.12.09.07 30.12.04.17
25.10.03.35 17.11.11.30
10.06.17.57 16.12.06.53
11.05.05.22 06.10.08.08
06.08.08.34 01.10.15.26
14.09.04.36 24.11.05.51
06.01.15.03 27.07.00.49
13.06.00.09 12.12.05.58
04.05.10.21 19.08.07.17
18.05.07.09 15.08.03.47
24.12.03.05 26.12.15.38
03.06.21.28 22.11.10.40
19.05.12.29 13.08.00.37
04.04.21.40 11.05.17.18
23.07.23.51 20.08.10.39
29.08.10.28 09.11.21.59
04.04.21.43 08.05.09.17
27.10.06.43 01.11.18.20
13.07.06.59 20.10.05.54
26.12.00.46 29.12.18.24
21.02.06.00 26.03.10.50
21.01.00.46 29.01.02.23
10.04.18.19 11.05.16.17
05.04.08.50 10.05.00.19
04.04.11.57 22.05.14.52
26.02.10.26 11.12.18.02
02.08.20.38 03.12.16.33
14.11.09.37 27.11.12.41
14.12.07.09 22.12.01.59
27.07.05.29 16.08.19.57
21.10.21.11 23.10.22.22
02.02.02.29 18.11.21.32
11.09.09.47 03.11.00.29
18.03.01.49 16.07.02.47
06.04.16.17 20.11.19.59
15.11.17.02 05.12.00.10
21.10.21.13 17.12.04.36
22.01.16.18 21.12.16.19
12.10.11.21 01.11.11.13
19.03.15.49 24.11.03.49
26.02.13.45 17.10.07.50
19.02.10.14 19.10.19.20
20.10.14.06 19.11.04.40
15.03.05.00 05.04.17.28
23.08.16.25 26.12.18.25
07.08.11.03 16.09.13.11
17.09.09.37 29.12.17.38
03.02.19.12 30.04.11.11
16.04.23.39 09.12.02.58
08.06.03.51 06.07.19.57
21.09.07.32 08.12.00.24
16.03.20.16 19.12.03.18
22.08.14.38 24.11.00.05
10.09.20.18 29.12.04.38
11.02.08.50 13.06.22.07
11.03.21.19 08.04.07.28
26.09.09.01 24.10.15.47
22.08.05.09 07.12.22.53
07.02.05.07 27.03.06.55
04.04.03.01 17.10.18.45
13.06.20.01 22.06.16.44
10.06.21.38 12.12.00.08
14.04.18.11 02.06.09.25
12.10.19.35 17.11.21.49
02.01.23.59 18.12.19.21
24.07.10.25 16.10.09.30
30.05.13.06 09.09.18.26
24.12.20.50 29.12.03.27
30.10.13.58 19.12.12.50
23.03.17.02 02.05.16.41
14.02.05.45 17.11.01.06
22.09.04.44 11.10.07.21
18.01.23.16 17.12.08.35
18.10.12.26 10.11.19.12
13.04.20.41 05.12.01.38
02.01.04.42 20.05.16.37
08.04.11.15 21.11.07.53
27.11.09.40 11.12.13.17
19.09.18.53 27.09.18.35
05.02.11.22 29.08.08.07
16.02.06.07 08.06.23.08
01.08.09.18 22.10.05.00
27.07.09.38 01.09.17.38
24.08.20.07 17.11.04.07
15.07.22.25 24.10.13.29
27.07.08.51 24.12.13.41
26.03.12.02 04.10.15.17
17.09.08.31 07.11.10.54
15.12.13.31 20.12.01.21
27.01.17.56 16.03.07.07
21.01.08.40 16.03.05.05
08.07.17.25 28.08.01.37
21.02.14.54 13.09.01.13
18.08.13.31 27.11.20.34
29.10.15.57 19.12.14.52
21.05.19.29 28.10.10.34
16.01.19.55 21.11.13.14
19.03.18.04 04.08.09.55
16.01.23.33 26.04.22.23
17.08.08.08 07.09.05.20
12.06.19.22 29.06.16.54
11.01.12.18 22.09.13.42
29.02.21.28 04.09.14.26
30.09.04.03 09.12.05.20
06.08.10.14 05.10.10.33
17.07.06.21 12.11.19.21
15.07.11.25 14.09.20.27
14.01.16.52 21.01.08.30
07.03.04.46 01.06.00.41
14.03.03.10 10.07.07.35
20.07.02.25 29.10.06.50
18.07.23.42 25.07.11.50
17.09.23.14 02.12.17.06
09.06.08.56 17.12.16.25
25.07.15.01 10.09.20.45
26.01.14.22 02.11.19.33
19.08.23.58 02.10.03.19
16.03.14.09 23.07.11.43
18.04.08.13 11.11.14.26
23.03.15.54 24.08.16.03
18.03.18.00 29.07.12.11
05.10.09.18 07.12.01.25
24.11.19.29 05.12.14.04
15.02.21.00 11.05.16.21
21.08.06.32 30.11.15.21
20.08.07.12 23.11.23.58
25.11.16.21 20.12.13.56
20.03.18.47 30.05.15.18
20.12.08.47 30.12.22.31
02.10.01.10 03.11.07.19
23.07.04.12 03.10.15.50
03.08.03.23 02.09.02.51
26.06.09.12 21.10.02.28
25.12.03.40 29.12.10.35
26.10.16.06 18.12.21.51
10.05.21.35 23.12.05.21
26.12.06.45 29.12.21.44
07.04.05.11 27.12.00.54
17.12.03.56 25.12.20.22
30.12.11.04 30.12.19.46
19.08.00.05 22.12.20.16
13.08.13.52 30.11.22.08
24.01.16.02 27.05.13.49
24.04.19.03 29.04.07.38
24.07.20.43 10.11.00.00
29.10.22.59 21.12.01.36
18.02.01.18 25.04.12.18
22.04.16.18 16.11.09.14
26.05.03.55 11.10.00.06
01.01.08.27 01.12.11.18
23.01.22.46 30.05.10.26
03.02.23.22 01.05.18.36
19.10.06.10 21.12.00.00
09.09.09.59 02.11.22.20
29.04.00.28 29.10.03.35
30.02.07.09 10.03.22.34
05.11.19.45 07.12.09.21
22.10.03.29 15.12.08.00
01.07.19.48 19.11.08.51
23.08.18.17 25.10.09.11
17.06.18.32 21.09.18.25
18.06.01.03 25.12.06.02
08.02.01.03 28.09.17.10
21.01.06.16 03.04.17.45
26.01.03.09 16.04.00.26
22.05.03.23 25.12.04.18
19.09.01.36 19.10.00.39
16.06.23.57 27.06.22.58
13.11.22.25 13.11.23.15
23.12.15.59 26.12.07.05
18.09.17.32 20.10.00.38
16.02.12.14 24.08.15.39
29.07.13.20 02.08.09.51
15.09.21.49 04.11.01.32
10.09.08.19 29.09.05.23
07.02.21.31 26.11.21.55
02.01.19.09 15.06.02.07
08.10.10.57 24.10.18.12
13.03.04.25 13.08.01.37
03.04.08.37 23.11.18.19
30.11.06.22 10.12.04.36
08.04.12.15 15.06.14.28
19.11.06.03 29.12.05.15
22.10.00.24 03.12.20.43
06.12.06.54 20.12.13.25
12.06.18.22 09.07.09.22
16.08.19.47 27.09.17.06
06.08.22.10 10.11.22.27
20.06.05.03 16.07.02.03
09.05.17.31 22.10.01.00
10.04.10.15 05.11.02.38
01.11.14.54 11.12.16.27
16.04.17.20 21.12.21.48
20.02.22.15 03.09.15.31
18.01.15.17 04.02.01.20
09.12.11.29 12.12.02.46
20.06.04.11 19.11.05.33
28.11.06.12 01.12.18.18
03.06.19.10 06.06.23.31
20.09.16.38 10.10.00.35
25.02.21.55 26.11.03.44
27.02.05.47 01.11.18.38
11.06.00.56 07.12.06.19
24.07.09.08 26.08.16.03
08.05.01.25 09.07.07.49
20.03.07.14 29.07.22.52
28.01.02.33 28.11.20.27
27.06.13.38 06.09.10.24
12.03.22.24 14.11.03.38
11.09.20.00 01.12.21.46
09.12.08.15 11.12.11.41
22.03.05.59 04.05.07.24
27.08.18.57 26.12.05.48
20.11.17.30 20.12.17.23
21.11.16.00 08.12.05.59
28.08.13.53 22.10.19.46
06.08.17.39 29.08.12.39
14.01.11.56 11.02.03.54
08.03.00.57 07.07.11.33
30.06.23.10 22.11.00.43
13.03.12.40 07.08.15.30
10.03.09.43 19.10.23.20
15.07.13.31 06.09.14.39
01.11.21.23 07.11.13.19
05.08.10.48 12.09.17.53
01.01.12.24 22.10.21.25
26.12.09.40 30.12.06.18
22.12.23.26 25.12.22.39
28.06.19.40 26.09.11.31
10.09.03.46 30.10.16.38
05.06.21.17 10.06.02.23
23.12.06.54 30.12.08.10
14.11.17.04 25.12.16.21
22.05.13.01 02.12.05.52
06.03.09.20 18.09.09.30
06.08.22.45 13.08.22.52
13.08.22.57 23.08.16.18
18.09.19.07 01.12.13.49
07.12.15.33 16.12.23.15
21.03.10.19 22.07.07.55
19.06.04.21 03.10.13.58
13.03.13.50 30.08.23.57
17.02.07.31 10.07.18.49
08.03.05.24 12.03.04.48
02.07.01.10 01.12.02.39
26.11.13.21 03.12.10.25
05.04.10.07 30.12.00.03
28.06.02.58 20.10.02.02
03.09.03.27 16.12.19.37
18.01.14.33 01.11.02.55
15.03.10.39 22.12.09.20
26.07.22.34 20.08.08.06
13.05.04.11 14.12.00.05
17.09.15.42 30.10.17.19
17.06.17.41 01.08.22.15
28.03.22.35 01.05.02.20
07.06.00.15 18.10.00.18
02.11.15.12 11.11.10.26
25.05.17.39 21.11.23.20
12.11.18.29 16.11.07.13
23.01.10.10 29.04.21.30
26.11.11.15 07.12.13.46
07.09.14.14 11.09.20.55
09.09.21.11 04.10.13.15
09.02.04.47 28.10.12.27
29.10.13.33 24.11.07.57
09.02.07.07 04.12.01.28
19.06.13.50 16.09.08.00
05.11.08.55 24.11.17.17
21.12.03.41 22.12.16.11
12.06.07.19 06.11.03.42
26.08.04.24 02.10.12.41
05.10.15.20 30.11.19.41
09.10.06.31 19.11.23.25
02.05.13.35 18.11.22.07
10.09.16.38 20.10.17.03
28.06.13.34 18.07.01.18
29.01.20.38 25.03.18.42
22.02.19.50 27.06.10.12
24.05.14.33 16.08.03.35
23.01.13.58 08.03.23.22
20.08.04.40 16.10.02.23
24.07.10.01 16.09.05.35
21.07.12.02 24.11.18.29
01.10.19.31 02.10.00.32
04.09.18.47 20.12.13.58
16.12.06.29 27.12.17.23
22.10.04.04 26.12.15.58
08.07.14.50 15.08.14.33
29.12.10.34 30.12.17.21
16.12.21.51 24.12.18.01
14.02.03.42 24.10.23.19
04.12.14.59 26.12.11.30
14.09.13.41 23.12.08.33
20.04.15.25 17.07.18.04
11.05.01.14 13.11.16.04
22.08.03.26 22.09.20.23
10.02.02.11 19.02.12.11
04.11.20.27 08.12.04.44
08.12.18.29 24.12.06.13
25.07.04.33 09.08.05.51
13.07.06.49 29.11.09.46
13.04.11.19 27.06.20.14
02.04.19.52 03.06.16.33
07.03.18.24 02.09.04.15
04.05.10.02 16.07.13.16
13.02.19.01 08.04.17.15
04.03.17.16 02.08.02.44
02.05.16.49 23.05.05.37
06.08.20.13 08.10.06.31
22.09.06.11 20.12.11.24
06.04.00.21 27.11.04.55
28.01.11.55 15.03.16.09
29.12.00.11 29.12.15.42
25.07.12.20 25.11.07.41
04.11.11.13 15.12.11.26
17.11.01.17 18.11.15.22
03.11.16.04 09.12.15.07
22.10.16.29 04.11.13.53
24.02.01.39 18.10.03.31
20.10.11.21 06.11.11.02
25.01.09.39 22.02.15.02
06.09.14.19 17.11.03.23
05.09.20.04 21.09.20.10
06.09.19.10 03.11.12.41
05.04.22.34 16.05.22.47
17.10.13.11 09.12.11.06
20.08.00.36 20.12.08.10
29.07.16.01 08.12.06.50
13.12.09.13 24.12.06.25
16.04.04.08 25.10.21.43
16.11.19.59 07.12.12.50
29.02.11.54 03.09.16.50
05.04.12.52 10.04.04.57
20.10.14.39 30.12.22.15
22.01.09.01 08.03.21.20
09.12.21.24 24.12.06.48
04.08.00.32 02.12.11.38
27.08.12.26 06.10.21.21
18.04.20.33 16.06.00.41
03.12.22.16 28.12.20.44
17.08.07.42 10.11.10.03
18.10.21.27 27.12.17.03
20.07.10.33 10.11.01.37
09.08.16.14 18.10.18.40
10.10.04.05 21.10.13.25
19.10.07.49 24.10.12.04
06.05.23.46 27.12.05.55
24.02.04.16 17.08.20.02
01.09.05.35 26.12.10.02
16.07.05.30 23.09.13.32
05.04.08.31 10.04.07.53
27.07.17.19 05.08.10.54
11.03.21.16 20.07.07.02
05.07.17.09 03.12.22.44
11.10.01.44 26.11.15.35
19.08.01.50 23.12.18.32
17.05.02.31 18.11.22.46
30.02.02.10 28.10.22.55
19.05.16.47 04.11.22.51
25.12.04.21 26.12.05.17
26.04.21.19 27.06.04.04
28.05.07.05 16.09.11.12
07.01.16.29 26.04.06.11
08.05.06.11 10.06.08.40
27.02.11.44 03.05.16.22
23.10.00.19 28.11.05.36
11.07.01.35 25.11.19.41
25.04.01.31 20.05.23.56
07.07.18.47 09.10.08.38
30.06.20.38 13.09.22.42
21.05.06.05 03.06.01.07
16.01.06.01 03.11.08.27
02.12.15.34 09.12.06.23
17.06.16.52 22.12.13.35
25.08.10.40 23.10.02.32
26.12.04.41 30.12.23.43
07.04.23.24 01.12.01.24
16.06.10.05 15.08.07.05
12.03.01.20 19.05.00.16
01.06.09.35 28.10.19.07
11.02.12.52 23.11.19.18
05.06.22.05 09.12.15.32
06.06.04.41 14.06.08.20
17.11.03.33 20.12.11.25
14.02.02.05 10.12.09.50
21.12.02.45 22.12.04.20
05.07.10.42 19.11.17.07
05.02.07.08 29.06.00.42
02.08.15.32 24.11.13.53
26.11.05.04 28.11.07.57
13.03.11.19 23.05.03.35
04.12.03.34 19.12.04.36
17.01.16.54 28.09.23.29
26.07.13.13 28.07.03.20
24.09.11.17 28.09.06.48
19.11.13.04 14.12.23.25
